pid,name,username,status,create_time,cpu_times,memory_info,memory_percent
16888,SearchProtocolHost.exe,,running,2023-12-14 14:42:47,3:20:05.750822,"pmem(rss=19927040, vms=16207872, num_page_faults=938300, peak_wset=28733440, wset=19927040, peak_paged_pool=583032, paged_pool=194800, peak_nonpaged_pool=29888, nonpaged_pool=18080, pagefile=16207872, peak_pagefile=16207872, private=16207872)",0.12045797304266936
16916,svchost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.947306,"pmem(rss=9613312, vms=2138112, num_page_faults=3020, peak_wset=10272768, wset=9613312, peak_paged_pool=119048, paged_pool=118456, peak_nonpaged_pool=10872, nonpaged_pool=9512, pagefile=2138112, peak_pagefile=2543616, private=2138112)",0.05811199645038951
16920,msedgewebview2.exe,HAL-9000\PrisonMike,running,2023-12-14 14:23:31,3:39:21.914420,"pmem(rss=21987328, vms=87543808, num_page_faults=323185, peak_wset=130125824, wset=21987328, peak_paged_pool=1130216, paged_pool=1076024, peak_nonpaged_pool=69488, nonpaged_pool=41688, pagefile=87543808, peak_pagefile=199458816, private=87543808)",0.13291231229045203
16972,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 16:27:17,1:35:35.797918,"pmem(rss=416800768, vms=407142400, num_page_faults=1279107, peak_wset=574365696, wset=416800768, peak_paged_pool=968080, paged_pool=868064, peak_nonpaged_pool=3270040, nonpaged_pool=46096, pagefile=407142400, peak_pagefile=495493120, private=407142400)",2.5195400659560017
16976,svchost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.974356,"pmem(rss=33673216, vms=13164544, num_page_faults=18515, peak_wset=36106240, wset=33673216, peak_paged_pool=252160, paged_pool=230880, peak_nonpaged_pool=140752, nonpaged_pool=20480, pagefile=13164544, peak_pagefile=13742080, private=13164544)",0.20355292834199074
16988,conhost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.404621,"pmem(rss=1114112, vms=5521408, num_page_faults=3389, peak_wset=11288576, wset=1114112, peak_paged_pool=183480, paged_pool=125536, peak_nonpaged_pool=8792, nonpaged_pool=8008, pagefile=5521408, peak_pagefile=5595136, private=5521408)",0.006734752038562397
16996,svchost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:29,3:44:23.502563,"pmem(rss=15339520, vms=2818048, num_page_faults=10915, peak_wset=17416192, wset=15339520, peak_paged_pool=204624, paged_pool=166904, peak_nonpaged_pool=16040, nonpaged_pool=13184, pagefile=2818048, peak_pagefile=3846144, private=2818048)",0.09272664111917714
17028,svchost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:29,3:44:23.870587,"pmem(rss=38236160, vms=10395648, num_page_faults=18123, peak_wset=38866944, wset=38236160, peak_paged_pool=372128, paged_pool=360416, peak_nonpaged_pool=26984, nonpaged_pool=25152, pagefile=10395648, peak_pagefile=13004800, private=10395648)",0.23113569955874994
17068,conhost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:39,3:44:13.271608,"pmem(rss=1200128, vms=5492736, num_page_faults=3308, peak_wset=11251712, wset=1200128, peak_paged_pool=126872, paged_pool=125536, peak_nonpaged_pool=8552, nonpaged_pool=8008, pagefile=5492736, peak_pagefile=5566464, private=5492736)",0.007254714512127877
17228,TextInputHost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:39,3:44:13.667934,"pmem(rss=173793280, vms=122175488, num_page_faults=95582, peak_wset=206630912, wset=173793280, peak_paged_pool=1348304, paged_pool=1275912, peak_nonpaged_pool=275248, nonpaged_pool=95240, pagefile=122175488, peak_pagefile=138022912, private=122175488)",1.0505717977801563
17324,svchost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:57,3:43:55.426440,"pmem(rss=10768384, vms=1941504, num_page_faults=3397, peak_wset=11063296, wset=10768384, peak_paged_pool=127144, paged_pool=125512, peak_nonpaged_pool=10328, nonpaged_pool=9240, pagefile=1941504, peak_pagefile=2211840, private=1941504)",0.06509434966684023
17372,svchost.exe,,running,2023-12-14 15:02:09,3:00:44.050922,"pmem(rss=8060928, vms=1683456, num_page_faults=2468, peak_wset=8802304, wset=8060928, peak_paged_pool=72504, paged_pool=72184, peak_nonpaged_pool=13760, nonpaged_pool=12440, pagefile=1683456, peak_pagefile=1937408, private=1683456)",0.04872791180842205
17392,NVDisplay.Container.exe,,running,2023-12-14 14:18:13,3:44:39.944377,"pmem(rss=42803200, vms=35532800, num_page_faults=143315, peak_wset=207032320, wset=42803200, peak_paged_pool=565608, paged_pool=382392, peak_nonpaged_pool=138888, nonpaged_pool=31984, pagefile=35532800, peak_pagefile=184406016, private=35532800)",0.258743230893298
17404,svchost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.983048,"pmem(rss=36265984, vms=11104256, num_page_faults=90014, peak_wset=38748160, wset=36265984, peak_paged_pool=413496, paged_pool=408472, peak_nonpaged_pool=147840, nonpaged_pool=22664, pagefile=11104256, peak_pagefile=12308480, private=11104256)",0.21922608290232157
17492,ArmourySocketServer.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.968129,"pmem(rss=3055616, vms=3850240, num_page_faults=7092, peak_wset=16539648, wset=3055616, peak_paged_pool=208200, paged_pool=204424, peak_nonpaged_pool=29220, nonpaged_pool=19184, pagefile=3850240, peak_pagefile=3997696, private=3850240)",0.01847104787046893
17516,WacomHost.exe,,running,2023-12-14 14:18:20,3:44:32.152231,"pmem(rss=14700544, vms=2129920, num_page_faults=4645, peak_wset=16756736, wset=14700544, peak_paged_pool=220976, paged_pool=178440, peak_nonpaged_pool=26544, nonpaged_pool=14536, pagefile=2129920, peak_pagefile=2969600, private=2129920)",0.08886406274411929
17628,msedge.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:40,3:44:12.403574,"pmem(rss=35385344, vms=21311488, num_page_faults=12212, peak_wset=42762240, wset=35385344, peak_paged_pool=739256, paged_pool=734936, peak_nonpaged_pool=43176, nonpaged_pool=17496, pagefile=21311488, peak_pagefile=21565440, private=21311488)",0.21390265757772262
17756,SecurityHealthService.exe,,running,2023-12-14 14:17:46,3:45:06.973119,"pmem(rss=17653760, vms=7639040, num_page_faults=27415, peak_wset=36548608, wset=17653760, peak_paged_pool=254632, paged_pool=189296, peak_nonpaged_pool=39384, nonpaged_pool=19496, pagefile=7639040, peak_pagefile=14229504, private=7639040)",0.10671610766986742
17824,PowerToys.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:22,3:44:30.481521,"pmem(rss=8323072, vms=8822784, num_page_faults=12778, peak_wset=37285888, wset=8323072, peak_paged_pool=334048, paged_pool=318432, peak_nonpaged_pool=41320, nonpaged_pool=28552, pagefile=8822784, peak_pagefile=9003008, private=8822784)",0.05031255934690732
17896,conhost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:29,3:44:24.080693,"pmem(rss=6483968, vms=5496832, num_page_faults=3047, peak_wset=11251712, wset=6483968, peak_paged_pool=126848, paged_pool=126576, peak_nonpaged_pool=8552, nonpaged_pool=8008, pagefile=5496832, peak_pagefile=5570560, private=5496832)",0.0391952664597216
18072,DAX3API.exe,,running,2023-12-14 14:18:19,3:44:34.133093,"pmem(rss=12779520, vms=3444736, num_page_faults=4809, peak_wset=13848576, wset=12779520, peak_paged_pool=165136, paged_pool=163952, peak_nonpaged_pool=12704, nonpaged_pool=11888, pagefile=3444736, peak_pagefile=3624960, private=3444736)",0.07725156750115691
18172,msedge.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:40,3:44:12.440341,"pmem(rss=23711744, vms=18337792, num_page_faults=8569, peak_wset=29274112, wset=23711744, peak_paged_pool=735520, paged_pool=734928, peak_nonpaged_pool=40456, nonpaged_pool=16680, pagefile=18337792, peak_pagefile=18419712, private=18337792)",0.14333632187955045
18368,PowerToys.FancyZones.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:23,3:44:29.887112,"pmem(rss=11304960, vms=40062976, num_page_faults=13933, peak_wset=40054784, wset=11304960, peak_paged_pool=326296, paged_pool=324400, peak_nonpaged_pool=21112, nonpaged_pool=20568, pagefile=40062976, peak_pagefile=40189952, private=40062976)",0.06833792509717727
18484,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:33:07,0:29:45.986585,"pmem(rss=101449728, vms=44564480, num_page_faults=949058, peak_wset=456114176, wset=101449728, peak_paged_pool=749112, paged_pool=536600, peak_nonpaged_pool=70184, nonpaged_pool=17408, pagefile=44564480, peak_pagefile=400035840, private=44564480)",0.6132585973937996
18520,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:42,3:44:10.853166,"pmem(rss=10407936, vms=7299072, num_page_faults=3328, peak_wset=10964992, wset=10407936, peak_paged_pool=169640, paged_pool=168840, peak_nonpaged_pool=13472, nonpaged_pool=12896, pagefile=7299072, peak_pagefile=7319552, private=7299072)",0.06291545930142299
18532,WmiPrvSE.exe,,running,2023-12-14 18:00:08,0:02:45.086399,"pmem(rss=11759616, vms=3506176, num_page_faults=2992, peak_wset=11759616, wset=11759616, peak_paged_pool=83696, paged_pool=82448, peak_nonpaged_pool=18072, nonpaged_pool=11552, pagefile=3506176, peak_pagefile=3506176, private=3506176)",0.07108629817173766
18536,steamwebhelper.exe,HAL-9000\PrisonMike,running,2023-12-14 14:35:41,3:27:11.623253,"pmem(rss=263020544, vms=439017472, num_page_faults=817630, peak_wset=510767104, wset=263020544, peak_paged_pool=609480, paged_pool=580432, peak_nonpaged_pool=81176, nonpaged_pool=65328, pagefile=439017472, peak_pagefile=482754560, private=439017472)",1.5899462036920804
18640,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:10.154126,"pmem(rss=40964096, vms=24375296, num_page_faults=15505, peak_wset=48295936, wset=40964096, peak_paged_pool=685416, paged_pool=680688, peak_nonpaged_pool=62992, nonpaged_pool=24352, pagefile=24375296, peak_pagefile=24780800, private=24375296)",0.2476259380061123
18696,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:42,3:44:10.913990,"pmem(rss=431210496, vms=328790016, num_page_faults=58794656, peak_wset=854974464, wset=431210496, peak_paged_pool=2532344, paged_pool=1818848, peak_nonpaged_pool=72890112, nonpaged_pool=475312, pagefile=328790016, peak_pagefile=753020928, private=328790016)",2.606646160337114
18840,svchost.exe,,running,2023-12-14 12:07:28,5:55:24.602035,"pmem(rss=22016000, vms=5132288, num_page_faults=37488, peak_wset=24506368, wset=22016000, peak_paged_pool=195904, paged_pool=171128, peak_nonpaged_pool=129312, nonpaged_pool=19344, pagefile=5132288, peak_pagefile=6463488, private=5132288)",0.13308563311497384
18860,PotPlayerMini64.exe,HAL-9000\PrisonMike,running,2023-12-14 16:42:56,1:19:56.595592,"pmem(rss=55316480, vms=813051904, num_page_faults=988201, peak_wset=618749952, wset=55316480, peak_paged_pool=967680, paged_pool=913136, peak_nonpaged_pool=244256, nonpaged_pool=85312, pagefile=813051904, peak_pagefile=870543360, private=813051904)",0.3343853907381808
18924,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:33:06,0:29:47.145736,"pmem(rss=29638656, vms=11177984, num_page_faults=8281, peak_wset=29831168, wset=29638656, peak_paged_pool=491288, paged_pool=490488, peak_nonpaged_pool=13128, nonpaged_pool=12552, pagefile=11177984, peak_pagefile=11227136, private=11177984)",0.17916421231999086
19076,svchost.exe,,running,2023-12-14 12:36:23,5:26:29.669303,"pmem(rss=10387456, vms=2625536, num_page_faults=3941, peak_wset=12050432, wset=10387456, peak_paged_pool=100832, paged_pool=99120, peak_nonpaged_pool=14320, nonpaged_pool=11736, pagefile=2625536, peak_pagefile=3497984, private=2625536)",0.06279165871247883
19328,WidgetService.exe,HAL-9000\PrisonMike,running,2023-12-14 14:23:30,3:39:22.811532,"pmem(rss=26734592, vms=7565312, num_page_faults=11306, peak_wset=29073408, wset=26734592, peak_paged_pool=288016, paged_pool=250632, peak_nonpaged_pool=28504, nonpaged_pool=20280, pagefile=7565312, peak_pagefile=9150464, private=7565312)",0.1616092888077087
19428,python.exe,HAL-9000\PrisonMike,running,2023-12-14 18:02:50,0:00:02.222402,"pmem(rss=16027648, vms=9396224, num_page_faults=50558, peak_wset=16678912, wset=16027648, peak_paged_pool=141888, paged_pool=141888, peak_nonpaged_pool=12352, nonpaged_pool=12352, pagefile=9396224, peak_pagefile=10059776, private=9396224)",0.09688634090770096
19556,ProtonVPNService.exe,,running,2023-12-14 16:11:06,1:51:47.159943,"pmem(rss=70418432, vms=74756096, num_page_faults=74472, peak_wset=92282880, wset=70418432, peak_paged_pool=505024, paged_pool=488976, peak_nonpaged_pool=290656, nonpaged_pool=47712, pagefile=74756096, peak_pagefile=76738560, private=74756096)",0.4256759450256057
19912,TabTip.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:24,3:44:28.479428,"pmem(rss=19263488, vms=4325376, num_page_faults=5880, peak_wset=19488768, wset=19263488, peak_paged_pool=263184, paged_pool=257536, peak_nonpaged_pool=18072, nonpaged_pool=17664, pagefile=4325376, peak_pagefile=4423680, private=4325376)",0.11644683396087852
19988,sihost.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:34.159036,"pmem(rss=36003840, vms=7925760, num_page_faults=26758, peak_wset=37371904, wset=36003840, peak_paged_pool=377952, paged_pool=328224, peak_nonpaged_pool=32544, nonpaged_pool=22096, pagefile=7925760, peak_pagefile=8384512, private=7925760)",0.21764143536383632
20036,steamwebhelper.exe,HAL-9000\PrisonMike,running,2023-12-14 14:35:38,3:27:14.749004,"pmem(rss=56545280, vms=231550976, num_page_faults=515176, peak_wset=513359872, wset=56545280, peak_paged_pool=1119744, paged_pool=919016, peak_nonpaged_pool=61624, nonpaged_pool=44752, pagefile=231550976, peak_pagefile=600150016, private=231550976)",0.3418134260748305
20060,steamwebhelper.exe,HAL-9000\PrisonMike,running,2023-12-14 14:35:38,3:27:14.485262,"pmem(rss=30314496, vms=16195584, num_page_faults=16110, peak_wset=33386496, wset=30314496, peak_paged_pool=758248, paged_pool=575288, peak_nonpaged_pool=271776, nonpaged_pool=25200, pagefile=16195584, peak_pagefile=16330752, private=16195584)",0.1832496317551482
20212,SystemSettings.exe,HAL-9000\PrisonMike,stopped,2023-12-14 14:32:44,3:30:09.089722,"pmem(rss=3309568, vms=124063744, num_page_faults=49437, peak_wset=181747712, wset=3309568, peak_paged_pool=1977496, paged_pool=1667952, peak_nonpaged_pool=284376, nonpaged_pool=77584, pagefile=124063744, peak_pagefile=132108288, private=124063744)",0.020006175173376533
20608,python.exe,HAL-9000\PrisonMike,running,2023-12-14 17:35:57,0:26:55.462874,"pmem(rss=50053120, vms=42479616, num_page_faults=12971, peak_wset=50446336, wset=50053120, peak_paged_pool=159544, paged_pool=159128, peak_nonpaged_pool=23800, nonpaged_pool=21488, pagefile=42479616, peak_pagefile=42479616, private=42479616)",0.30256863937953127
20672,NVIDIA Web Helper.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:33.606826,"pmem(rss=7270400, vms=37822464, num_page_faults=44198, peak_wset=64438272, wset=7270400, peak_paged_pool=478744, paged_pool=340520, peak_nonpaged_pool=162032, nonpaged_pool=79328, pagefile=37822464, peak_pagefile=38977536, private=37822464)",0.043949209075177416
21224,msedge.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:40,3:44:12.750979,"pmem(rss=8290304, vms=2224128, num_page_faults=2712, peak_wset=9068544, wset=8290304, peak_paged_pool=132736, paged_pool=131936, peak_nonpaged_pool=12368, nonpaged_pool=11008, pagefile=2224128, peak_pagefile=2445312, private=2224128)",0.050114478404596666
21380,Widgets.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:29,3:44:23.799310,"pmem(rss=52490240, vms=12324864, num_page_faults=67891, peak_wset=55775232, wset=52490240, peak_paged_pool=505888, paged_pool=474736, peak_nonpaged_pool=330000, nonpaged_pool=34928, pagefile=12324864, peak_pagefile=16498688, private=12324864)",0.3173009094638865
21396,AsusOptimizationStartupTask.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:19,3:44:34.247772,"pmem(rss=16162816, vms=3215360, num_page_faults=6836, peak_wset=20385792, wset=16162816, peak_paged_pool=228448, paged_pool=202144, peak_nonpaged_pool=32168, nonpaged_pool=15920, pagefile=3215360, peak_pagefile=3682304, private=3215360)",0.09770342479473243
21456,cncmd.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:39,3:44:13.482882,"pmem(rss=1757184, vms=1593344, num_page_faults=2570, peak_wset=7864320, wset=1757184, peak_paged_pool=146752, paged_pool=146352, peak_nonpaged_pool=10776, nonpaged_pool=10312, pagefile=1593344, peak_pagefile=1695744, private=1593344)",0.010622090531409077
21536,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:10.144379,"pmem(rss=82776064, vms=52248576, num_page_faults=180260, peak_wset=128118784, wset=82776064, peak_paged_pool=726376, paged_pool=695544, peak_nonpaged_pool=2845864, nonpaged_pool=27816, pagefile=52248576, peak_pagefile=97386496, private=52248576)",0.5003772203945128
21548,XboxGameBarWidgets.exe,HAL-9000\PrisonMike,stopped,2023-12-14 14:38:29,3:24:23.376594,"pmem(rss=38801408, vms=16879616, num_page_faults=14562, peak_wset=53587968, wset=38801408, peak_paged_pool=629456, paged_pool=621504, peak_nonpaged_pool=35512, nonpaged_pool=34960, pagefile=16879616, peak_pagefile=19755008, private=16879616)",0.2345525958136088
21672,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:35:47,0:27:05.436823,"pmem(rss=122982400, vms=85184512, num_page_faults=79122, peak_wset=140845056, wset=122982400, peak_paged_pool=516952, paged_pool=516384, peak_nonpaged_pool=133744, nonpaged_pool=16456, pagefile=85184512, peak_pagefile=105693184, private=85184512)",0.7434225366096912
22016,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.884613,"pmem(rss=41496576, vms=27910144, num_page_faults=16412, peak_wset=50262016, wset=41496576, peak_paged_pool=693608, paged_pool=688880, peak_nonpaged_pool=63192, nonpaged_pool=24552, pagefile=27910144, peak_pagefile=28332032, private=27910144)",0.25084475331866046
22064,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.861945,"pmem(rss=56119296, vms=31657984, num_page_faults=64133, peak_wset=74412032, wset=56119296, peak_paged_pool=693608, paged_pool=688880, peak_nonpaged_pool=68288, nonpaged_pool=30056, pagefile=31657984, peak_pagefile=49627136, private=31657984)",0.33923837382479194
22072,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.853350,"pmem(rss=260087808, vms=237637632, num_page_faults=901383, peak_wset=572805120, wset=260087808, peak_paged_pool=765592, paged_pool=695544, peak_nonpaged_pool=71037760, nonpaged_pool=28288, pagefile=237637632, peak_pagefile=573280256, private=237637632)",1.572217959355276
22108,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.844695,"pmem(rss=71733248, vms=44777472, num_page_faults=45306, peak_wset=106872832, wset=71733248, peak_paged_pool=865776, paged_pool=850336, peak_nonpaged_pool=210776, nonpaged_pool=33664, pagefile=44777472, peak_pagefile=59416576, private=44777472)",0.43362394283582084
22136,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.837903,"pmem(rss=64069632, vms=37605376, num_page_faults=46422, peak_wset=78413824, wset=64069632, peak_paged_pool=919144, paged_pool=697328, peak_nonpaged_pool=66536, nonpaged_pool=27544, pagefile=37605376, peak_pagefile=55480320, private=37605376)",0.38729776245291553
22148,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.830967,"pmem(rss=73773056, vms=59023360, num_page_faults=84378, peak_wset=137826304, wset=73773056, peak_paged_pool=723848, paged_pool=715640, peak_nonpaged_pool=70440, nonpaged_pool=29512, pagefile=59023360, peak_pagefile=118415360, private=59023360)",0.4459544814946594
22192,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.825488,"pmem(rss=44584960, vms=26464256, num_page_faults=18136, peak_wset=54259712, wset=44584960, peak_paged_pool=701800, paged_pool=692976, peak_nonpaged_pool=64512, nonpaged_pool=25504, pagefile=26464256, peak_pagefile=28766208, private=26464256)",0.26951388213144006
22292,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.806789,"pmem(rss=116867072, vms=91713536, num_page_faults=12275442, peak_wset=257884160, wset=116867072, peak_paged_pool=824008, paged_pool=767128, peak_nonpaged_pool=1489376, nonpaged_pool=34888, pagefile=91713536, peak_pagefile=225853440, private=91713536)",0.7064556807509644
22424,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.782791,"pmem(rss=49651712, vms=26566656, num_page_faults=18774, peak_wset=58175488, wset=49651712, peak_paged_pool=720488, paged_pool=707560, peak_nonpaged_pool=68072, nonpaged_pool=25912, pagefile=26566656, peak_pagefile=27074560, private=26566656)",0.30014214783622567
22516,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.768053,"pmem(rss=71528448, vms=42598400, num_page_faults=49663, peak_wset=75796480, wset=71528448, peak_paged_pool=712832, paged_pool=703992, peak_nonpaged_pool=448416, nonpaged_pool=27616, pagefile=42598400, peak_pagefile=48402432, private=42598400)",0.4323859369463792
22556,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.751450,"pmem(rss=41660416, vms=25612288, num_page_faults=15883, peak_wset=48926720, wset=41660416, peak_paged_pool=697704, paged_pool=692976, peak_nonpaged_pool=63192, nonpaged_pool=24552, pagefile=25612288, peak_pagefile=25989120, private=25612288)",0.2518351580302138
22660,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.725218,"pmem(rss=64950272, vms=41725952, num_page_faults=141525, peak_wset=70688768, wset=64950272, peak_paged_pool=717720, paged_pool=705016, peak_nonpaged_pool=481888, nonpaged_pool=27000, pagefile=41725952, peak_pagefile=43552768, private=41725952)",0.3926211877775145
22740,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.707021,"pmem(rss=44335104, vms=25858048, num_page_faults=17459, peak_wset=53506048, wset=44335104, peak_paged_pool=728696, paged_pool=707576, peak_nonpaged_pool=107088, nonpaged_pool=25576, pagefile=25858048, peak_pagefile=26673152, private=25858048)",0.2680035149463213
22808,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.682851,"pmem(rss=40308736, vms=26513408, num_page_faults=16128, peak_wset=49770496, wset=40308736, peak_paged_pool=701800, paged_pool=697072, peak_nonpaged_pool=63056, nonpaged_pool=24416, pagefile=26513408, peak_pagefile=26935296, private=26513408)",0.2436643191598991
22872,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.657655,"pmem(rss=41041920, vms=24379392, num_page_faults=15589, peak_wset=48074752, wset=41041920, peak_paged_pool=705896, paged_pool=701168, peak_nonpaged_pool=63056, nonpaged_pool=24416, pagefile=24379392, peak_pagefile=24768512, private=24379392)",0.24809638024410008
23000,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:43,3:44:09.617802,"pmem(rss=57798656, vms=28958720, num_page_faults=30146, peak_wset=59891712, wset=57798656, peak_paged_pool=706192, paged_pool=701688, peak_nonpaged_pool=66080, nonpaged_pool=26320, pagefile=28958720, peak_pagefile=30363648, private=28958720)",0.34939002211821324
23652,RuntimeBroker.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:57,3:43:55.956388,"pmem(rss=31887360, vms=6787072, num_page_faults=17638, peak_wset=35663872, wset=31887360, peak_paged_pool=368912, paged_pool=324176, peak_nonpaged_pool=117464, nonpaged_pool=24152, pagefile=6787072, peak_pagefile=8482816, private=6787072)",0.1927575169860598
23880,msedgewebview2.exe,HAL-9000\PrisonMike,running,2023-12-14 14:23:30,3:39:22.392924,"pmem(rss=10211328, vms=39030784, num_page_faults=163013, peak_wset=104599552, wset=10211328, peak_paged_pool=1229352, paged_pool=1133872, peak_nonpaged_pool=668104, nonpaged_pool=53656, pagefile=39030784, peak_pagefile=40820736, private=39030784)",0.06172697364755904
23976,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 17:33:02,0:29:50.360334,"pmem(rss=210132992, vms=146059264, num_page_faults=892540, peak_wset=328163328, wset=210132992, peak_paged_pool=875728, paged_pool=764784, peak_nonpaged_pool=311376, nonpaged_pool=35704, pagefile=146059264, peak_pagefile=263708672, private=146059264)",1.270243562802677
24040,GestureSign.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:44,3:44:08.519760,"pmem(rss=48947200, vms=44752896, num_page_faults=35295, peak_wset=51793920, wset=48947200, peak_paged_pool=509400, paged_pool=504648, peak_nonpaged_pool=29032, nonpaged_pool=26672, pagefile=44752896, peak_pagefile=45367296, private=44752896)",0.2958834075765465
24152,splwow64.exe,HAL-9000\PrisonMike,running,2023-12-14 18:01:09,0:01:43.860584,"pmem(rss=14102528, vms=2936832, num_page_faults=4634, peak_wset=15736832, wset=14102528, peak_paged_pool=191768, paged_pool=149336, peak_nonpaged_pool=14544, nonpaged_pool=11552, pagefile=2936832, peak_pagefile=3600384, private=2936832)",0.08524908554694977
24356,AMDRSSrcExt.exe,HAL-9000\PrisonMike,running,2023-12-14 14:23:40,3:39:13.169604,"pmem(rss=43212800, vms=132886528, num_page_faults=65134, peak_wset=116846592, wset=43212800, peak_paged_pool=1006064, paged_pool=1002768, peak_nonpaged_pool=45320, nonpaged_pool=44504, pagefile=132886528, peak_pagefile=134533120, private=132886528)",0.2612192426721813
24432,svchost.exe,HAL-9000\PrisonMike,running,2023-12-14 18:01:09,0:01:43.768422,"pmem(rss=10452992, vms=1814528, num_page_faults=2670, peak_wset=10510336, wset=10452992, peak_paged_pool=125968, paged_pool=125496, peak_nonpaged_pool=11072, nonpaged_pool=9512, pagefile=1814528, peak_pagefile=1990656, private=1814528)",0.06318782059710014
24448,Code.exe,HAL-9000\PrisonMike,running,2023-12-14 17:33:06,0:29:47.228306,"pmem(rss=204734464, vms=300355584, num_page_faults=835151, peak_wset=738205696, wset=204734464, peak_paged_pool=961616, paged_pool=891584, peak_nonpaged_pool=66984, nonpaged_pool=37816, pagefile=300355584, peak_pagefile=938573824, private=300355584)",1.237609727556996
24472,ShareX.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:46,3:44:07.144453,"pmem(rss=60837888, vms=57675776, num_page_faults=130864, peak_wset=105775104, wset=60837888, peak_paged_pool=576272, paged_pool=558240, peak_nonpaged_pool=162184, nonpaged_pool=41840, pagefile=57675776, peak_pagefile=88240128, private=57675776)",0.36776202951752685
24528,RtkAudUService64.exe,HAL-9000\PrisonMike,running,2023-12-14 14:18:49,3:44:03.702922,"pmem(rss=3899392, vms=5492736, num_page_faults=6549, peak_wset=15306752, wset=3899392, peak_paged_pool=231224, paged_pool=218032, peak_nonpaged_pool=16032, nonpaged_pool=14872, pagefile=5492736, peak_pagefile=5685248, private=5492736)",0.023571632134968393
24856,SearchFilterHost.exe,,running,2023-12-14 14:50:46,3:12:06.684687,"pmem(rss=9814016, vms=8089600, num_page_faults=429007, peak_wset=27275264, wset=9814016, peak_paged_pool=280720, paged_pool=268120, peak_nonpaged_pool=26864, nonpaged_pool=19960, pagefile=8089600, peak_pagefile=12447744, private=8089600)",0.059325242222042295
25196,chrome.exe,HAL-9000\PrisonMike,running,2023-12-14 17:31:04,0:31:48.834378,"pmem(rss=96448512, vms=56737792, num_page_faults=140881, peak_wset=133767168, wset=96448512, peak_paged_pool=736144, paged_pool=697528, peak_nonpaged_pool=2918944, nonpaged_pool=27544, pagefile=56737792, peak_pagefile=97517568, private=56737792)",0.5830264935736352
